from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:462942,IDFM:36665,2,196
IDFM:25016,IDFM:9536,2,60
IDFM:463061,IDFM:39780,2,334
IDFM:463137,IDFM:25422,2,215
IDFM:11340,IDFM:493782,2,359
IDFM:13296,IDFM:13297,2,60
IDFM:415094,IDFM:2288,2,353
IDFM:493459,IDFM:493393,2,143
IDFM:26001,IDFM:37777,2,60
IDFM:488055,IDFM:39260,2,203
IDFM:427636,IDFM:19538,2,266
IDFM:30771,IDFM:30770,2,60
IDFM:22105,IDFM:monomodalStopPlace:43224,2,600
IDFM:24781,IDFM:463175,2,354
IDFM:40787,IDFM:7917,2,81
IDFM:3812,IDFM:3942,2,266
IDFM:26187,IDFM:26190,2,417
IDFM:22765,IDFM:22766,2,253
IDFM:30954,IDFM:30837,2,264
IDFM:477386,IDFM:495237,2,60
IDFM:34256,IDFM:4121,2,60
IDFM:30572,IDFM:37090,2,278
IDFM:39546,IDFM:463944,2,165
IDFM:14663,IDFM:426040,2,101
IDFM:27522,IDFM:27531,2,60
IDFM:24491,IDFM:22837,2,277
IDFM:6756,IDFM:monomodalStopPlace:47187,2,203
IDFM:24449,IDFM:486582,2,351
IDFM:15270,IDFM:15710,2,239
IDFM:3057,IDFM:2993,2,231
IDFM:27940,IDFM:27826,2,382
IDFM:423641,IDFM:423524,2,60
IDFM:29900,IDFM:monomodalStopPlace:44787,2,258
IDFM:14516,IDFM:40399,2,256
IDFM:494643,IDFM:494234,2,80
IDFM:30464,IDFM:16208,2,158
IDFM:28243,IDFM:28253,2,174
IDFM:4184,IDFM:25583,2,180
IDFM:25857,IDFM:25860,2,216
IDFM:22627,IDFM:41431,2,60
IDFM:18915,IDFM:26479,2,273
IDFM:monomodalStopPlace:47937,IDFM:492648,2,314
IDFM:10226,IDFM:34206,2,563
IDFM:8034,IDFM:40098,2,324
IDFM:492979,IDFM:7290,2,193
IDFM:478729,IDFM:9444,2,345
IDFM:463607,IDFM:463636,2,341
IDFM:16364,IDFM:14973,2,273
IDFM:23026,IDFM:33398,2,95
IDFM:22699,IDFM:493688,2,287
IDFM:3546,IDFM:3545,2,169
IDFM:478650,IDFM:478662,2,13
IDFM:26151,IDFM:8091,2,319
IDFM:29243,IDFM:20223,2,357
IDFM:494991,IDFM:494992,2,220
IDFM:20679,IDFM:4365,2,295
IDFM:5748,IDFM:5749,2,60
IDFM:3905,IDFM:462022,2,285
IDFM:463803,IDFM:463808,2,331
IDFM:monomodalStopPlace:473258,IDFM:472242,2,134
IDFM:32314,IDFM:34580,2,71
IDFM:37775,IDFM:26431,2,203
IDFM:37118,IDFM:36484,2,237
IDFM:32016,IDFM:460453,2,74
IDFM:39325,IDFM:40517,2,268
IDFM:22763,IDFM:25401,2,71
IDFM:35199,IDFM:35200,2,223
IDFM:3163,IDFM:483610,2,302
IDFM:23312,IDFM:25558,2,60
IDFM:38999,IDFM:40618,2,372
IDFM:40777,IDFM:29282,2,94
IDFM:460490,IDFM:33393,2,188
IDFM:25754,IDFM:28996,2,100
IDFM:24784,IDFM:22804,2,67
IDFM:5625,IDFM:5623,2,285
IDFM:491268,IDFM:471564,2,79
IDFM:413211,IDFM:28950,2,263
IDFM:10302,IDFM:4759,2,258
IDFM:8498,IDFM:495787,2,325
IDFM:40160,IDFM:37632,2,312
IDFM:39751,IDFM:27084,2,159
IDFM:26848,IDFM:25648,2,322
IDFM:33782,IDFM:33783,2,60
IDFM:491560,IDFM:416553,2,60
IDFM:21965,IDFM:463081,2,12
IDFM:428003,IDFM:28731,2,150
IDFM:29098,IDFM:19616,2,324
IDFM:30934,IDFM:30899,2,109
IDFM:492094,IDFM:462997,2,208
IDFM:36674,IDFM:491011,2,244
IDFM:35026,IDFM:8779,2,60
IDFM:26027,IDFM:22579,2,371
IDFM:26379,IDFM:27636,2,198
IDFM:34848,IDFM:34850,2,314
IDFM:419807,IDFM:17006,2,366
IDFM:4591,IDFM:472543,2,184
IDFM:22199,IDFM:39464,2,241
IDFM:22352,IDFM:25642,2,421
IDFM:19957,IDFM:417716,2,321
IDFM:492810,IDFM:37673,2,60
IDFM:462250,IDFM:3712,2,370
IDFM:6771,IDFM:6772,2,60
IDFM:5316,IDFM:5317,2,164
IDFM:10011,IDFM:9851,2,60
IDFM:23695,IDFM:23575,2,378
IDFM:28682,IDFM:22038,2,421
IDFM:39568,IDFM:419790,2,119
IDFM:33701,IDFM:30570,2,211
IDFM:492249,IDFM:477079,2,60
IDFM:19645,IDFM:monomodalStopPlace:47603,2,314
IDFM:36750,IDFM:36891,2,237
IDFM:480191,IDFM:monomodalStopPlace:47910,2,289
IDFM:32641,IDFM:32395,2,205
IDFM:14894,IDFM:17409,2,228
IDFM:23437,IDFM:27226,2,147
IDFM:34639,IDFM:34638,2,61
IDFM:monomodalStopPlace:43178,IDFM:494466,2,254
IDFM:24444,IDFM:23995,2,291
IDFM:426413,IDFM:27184,2,271
IDFM:491268,IDFM:36659,2,297
IDFM:17280,IDFM:17383,2,260
IDFM:479974,IDFM:479980,2,246
IDFM:478730,IDFM:20132,2,380
IDFM:9008,IDFM:8631,2,360
IDFM:488582,IDFM:9017,2,197
IDFM:27002,IDFM:25666,2,237
IDFM:2248,IDFM:413358,2,60
IDFM:462998,IDFM:37591,2,190
IDFM:20647,IDFM:20665,2,82
IDFM:22380,IDFM:494589,2,246
IDFM:monomodalStopPlace:46298,IDFM:478983,2,358
IDFM:monomodalStopPlace:45739,IDFM:482485,2,368
IDFM:40331,IDFM:40765,2,60
IDFM:492460,IDFM:37060,2,301
IDFM:28754,IDFM:42035,2,325
IDFM:29437,IDFM:37355,2,214
IDFM:491545,IDFM:491543,2,315
IDFM:419771,IDFM:419611,2,316
IDFM:22511,IDFM:492177,2,105
IDFM:24721,IDFM:27703,2,351
IDFM:491620,IDFM:monomodalStopPlace:43201,2,183
IDFM:34804,IDFM:34803,2,60
IDFM:22764,IDFM:25401,2,364
IDFM:494071,IDFM:490906,2,377
IDFM:486000,IDFM:9166,2,60
IDFM:488049,IDFM:19229,2,200
IDFM:21437,IDFM:21280,2,271
IDFM:28640,IDFM:37221,2,149
IDFM:29447,IDFM:37580,2,222
IDFM:29913,IDFM:35812,2,266
IDFM:19143,IDFM:18980,2,60
IDFM:462508,IDFM:24288,2,68
IDFM:416921,IDFM:416927,2,351
IDFM:21990,IDFM:463060,2,336
IDFM:411253,IDFM:20584,2,120
IDFM:21187,IDFM:29227,2,289
IDFM:415260,IDFM:8504,2,323
IDFM:25641,IDFM:16933,2,346
IDFM:21991,IDFM:463628,2,317
IDFM:31234,IDFM:31254,2,263
IDFM:485191,IDFM:28743,2,375
IDFM:37225,IDFM:25260,2,315
IDFM:15890,IDFM:15779,2,143
IDFM:15207,IDFM:11618,2,284
IDFM:29317,IDFM:monomodalStopPlace:43176,2,303
IDFM:20868,IDFM:20867,2,264
IDFM:22179,IDFM:463578,2,246
IDFM:414775,IDFM:22421,2,126
IDFM:35813,IDFM:12268,2,197
IDFM:37294,IDFM:36366,2,65
IDFM:26873,IDFM:492810,2,320
IDFM:26724,IDFM:7851,2,174
IDFM:494644,IDFM:492654,2,60
IDFM:34000,IDFM:16062,2,368
IDFM:10256,IDFM:8110,2,176
IDFM:36374,IDFM:36367,2,60
IDFM:monomodalStopPlace:43038,IDFM:monomodalStopPlace:46689,2,235
IDFM:41821,IDFM:19475,2,328
IDFM:35869,IDFM:37477,2,103
IDFM:5741,IDFM:5742,2,60
IDFM:477690,IDFM:18273,2,674
IDFM:10442,IDFM:23383,2,168
IDFM:471691,IDFM:monomodalStopPlace:462394,2,36
IDFM:483598,IDFM:492894,2,372
IDFM:494139,IDFM:494368,2,60
IDFM:480964,IDFM:24102,2,15
IDFM:14619,IDFM:14629,2,337
IDFM:427933,IDFM:7466,2,304
IDFM:22366,IDFM:37537,2,221
IDFM:37142,IDFM:20123,2,60
IDFM:3243,IDFM:19660,2,267
IDFM:31009,IDFM:31008,2,60
IDFM:461491,IDFM:482428,2,173
IDFM:26316,IDFM:463673,2,60
IDFM:29841,IDFM:27275,2,331
IDFM:4377,IDFM:4387,2,60
IDFM:490670,IDFM:3927,2,60
IDFM:479804,IDFM:477503,2,168
IDFM:11422,IDFM:11423,2,60
IDFM:8697,IDFM:20065,2,98
IDFM:22545,IDFM:426818,2,166
IDFM:37565,IDFM:472890,2,121
IDFM:39320,IDFM:21977,2,344
IDFM:20962,IDFM:9969,2,352
IDFM:28403,IDFM:21925,2,220
IDFM:463942,IDFM:462565,2,272
IDFM:39998,IDFM:monomodalStopPlace:473037,2,34
IDFM:25180,IDFM:25178,2,231
IDFM:37271,IDFM:37273,2,256
IDFM:27116,IDFM:8421,2,284
IDFM:471001,IDFM:2750,2,110
IDFM:33210,IDFM:33203,2,152
IDFM:monomodalStopPlace:43044,IDFM:19323,2,204
IDFM:490892,IDFM:28427,2,134
IDFM:28722,IDFM:27572,2,340
IDFM:22194,IDFM:463064,2,180
IDFM:28229,IDFM:463253,2,377
IDFM:11292,IDFM:2841,2,372
IDFM:495058,IDFM:monomodalStopPlace:43164,2,250
IDFM:495220,IDFM:423771,2,365
IDFM:32217,IDFM:32345,2,60
IDFM:488471,IDFM:21273,2,359
IDFM:491172,IDFM:413225,2,110
IDFM:480829,IDFM:19681,2,60
IDFM:20151,IDFM:7693,2,172
IDFM:18419,IDFM:18418,2,60
IDFM:40866,IDFM:36841,2,213
IDFM:413293,IDFM:36002,2,324
IDFM:491544,IDFM:491545,2,161
IDFM:491411,IDFM:39806,2,82
IDFM:34214,IDFM:427833,2,202
IDFM:5161,IDFM:5159,2,318
IDFM:17044,IDFM:17045,2,60
IDFM:29954,IDFM:485189,2,255
IDFM:5219,IDFM:5405,2,300
IDFM:421157,IDFM:421158,2,60
IDFM:20232,IDFM:477511,2,237
IDFM:485912,IDFM:11618,2,200
IDFM:463149,IDFM:492809,2,236
IDFM:25803,IDFM:25798,2,369
IDFM:25932,IDFM:8243,2,296
IDFM:482436,IDFM:482435,2,60
IDFM:38037,IDFM:39120,2,333
IDFM:monomodalStopPlace:43245,IDFM:33874,2,364
IDFM:21949,IDFM:26370,2,189
IDFM:37324,IDFM:25609,2,77
IDFM:10182,IDFM:3187,2,187
IDFM:monomodalStopPlace:47790,IDFM:32171,2,225
IDFM:12835,IDFM:25698,2,311
IDFM:27555,IDFM:27551,2,60
IDFM:25760,IDFM:36924,2,122
IDFM:20061,IDFM:26137,2,147
IDFM:15345,IDFM:15344,2,72
IDFM:2249,IDFM:29407,2,60
IDFM:23911,IDFM:23908,2,60
IDFM:18646,IDFM:monomodalStopPlace:473085,2,107
IDFM:491556,IDFM:490792,2,315
IDFM:monomodalStopPlace:473121,IDFM:471532,2,115
IDFM:3487,IDFM:18191,2,318
IDFM:37225,IDFM:37164,2,215
IDFM:23317,IDFM:23452,2,250
IDFM:463188,IDFM:28984,2,280
IDFM:28787,IDFM:37781,2,167
IDFM:494433,IDFM:416974,2,60
IDFM:27451,IDFM:29891,2,360
IDFM:16608,IDFM:16607,2,60
IDFM:34426,IDFM:34398,2,286
IDFM:22586,IDFM:471008,2,264
IDFM:8959,IDFM:8607,2,157
IDFM:14754,IDFM:411741,2,351
IDFM:6164,IDFM:6153,2,260
IDFM:483716,IDFM:494235,2,60
IDFM:22150,IDFM:470702,2,384
IDFM:24605,IDFM:22118,2,357
IDFM:22652,IDFM:26540,2,223
IDFM:477232,IDFM:492007,2,60
IDFM:30337,IDFM:30338,2,60
IDFM:13788,IDFM:32564,2,60
IDFM:10412,IDFM:10411,2,335
IDFM:20911,IDFM:20912,2,123
IDFM:27276,IDFM:479466,2,202
IDFM:8046,IDFM:26799,2,379
IDFM:24645,IDFM:24151,2,381
IDFM:492651,IDFM:491153,2,428
IDFM:491536,IDFM:491537,2,335
IDFM:462937,IDFM:29863,2,60
IDFM:494133,IDFM:479383,2,60
IDFM:490930,IDFM:486900,2,257
IDFM:15543,IDFM:15247,2,368
IDFM:35654,IDFM:35669,2,379
IDFM:29336,IDFM:29331,2,263
IDFM:3076,IDFM:3053,2,306
IDFM:37261,IDFM:24705,2,134
IDFM:427463,IDFM:32295,2,60
IDFM:27390,IDFM:37608,2,301
IDFM:480110,IDFM:480759,2,60
IDFM:480761,IDFM:13140,2,103
IDFM:478345,IDFM:487959,2,296
IDFM:30011,IDFM:21906,2,334
IDFM:5908,IDFM:5909,2,279
IDFM:14456,IDFM:14451,2,262
IDFM:27291,IDFM:27292,2,260
IDFM:493927,IDFM:37071,2,155
IDFM:420860,IDFM:472891,2,90
IDFM:16774,IDFM:16787,2,95
IDFM:415514,IDFM:415399,2,230
IDFM:5074,IDFM:5094,2,368
IDFM:33423,IDFM:33158,2,373
IDFM:488503,IDFM:monomodalStopPlace:47874,2,252
IDFM:463954,IDFM:491411,2,275
IDFM:22241,IDFM:491275,2,196
IDFM:37175,IDFM:419579,2,60
IDFM:27818,IDFM:12217,2,77
IDFM:492562,IDFM:4051,2,60
IDFM:427004,IDFM:29958,2,326
IDFM:27447,IDFM:12651,2,251
IDFM:15008,IDFM:14862,2,381
IDFM:483277,IDFM:35154,2,244
IDFM:8096,IDFM:37888,2,218
IDFM:32770,IDFM:32771,2,60
IDFM:29429,IDFM:29425,2,330
IDFM:463051,IDFM:471765,2,238
IDFM:485715,IDFM:35985,2,119
IDFM:39541,IDFM:25734,2,60
IDFM:15756,IDFM:15755,2,60
IDFM:18893,IDFM:483413,2,60
IDFM:40384,IDFM:417833,2,339
IDFM:34666,IDFM:411675,2,265
IDFM:22376,IDFM:26652,2,207
IDFM:39489,IDFM:463574,2,302
IDFM:7911,IDFM:488617,2,224
IDFM:29230,IDFM:29229,2,345
IDFM:474366,IDFM:474369,2,295
IDFM:10281,IDFM:28808,2,302
IDFM:490882,IDFM:26951,2,296
IDFM:427813,IDFM:11957,2,60
IDFM:23585,IDFM:492455,2,331
IDFM:493447,IDFM:22761,2,281
IDFM:5066,IDFM:5064,2,218
IDFM:12445,IDFM:17911,2,289
IDFM:34216,IDFM:27244,2,137
IDFM:9970,IDFM:4405,2,134
IDFM:39817,IDFM:24247,2,251
IDFM:28769,IDFM:24385,2,434
IDFM:472421,IDFM:monomodalStopPlace:47125,2,195
IDFM:27824,IDFM:495204,2,171
IDFM:478990,IDFM:26688,2,61
IDFM:422819,IDFM:7581,2,128
IDFM:19277,IDFM:18876,2,60
IDFM:426806,IDFM:494986,2,60
IDFM:416571,IDFM:monomodalStopPlace:473347,2,107
IDFM:29159,IDFM:29467,2,322
IDFM:9586,IDFM:417110,2,238
IDFM:14740,IDFM:18523,2,60
IDFM:470871,IDFM:464032,2,373
IDFM:424827,IDFM:486834,2,138
IDFM:14302,IDFM:5256,2,60
IDFM:463293,IDFM:22098,2,28
IDFM:15195,IDFM:477817,2,79
IDFM:414768,IDFM:23338,2,284
IDFM:22133,IDFM:494233,2,320
IDFM:monomodalStopPlace:47964,IDFM:monomodalStopPlace:473604,2,142
IDFM:463105,IDFM:9114,2,326
IDFM:495785,IDFM:487121,2,63
IDFM:495004,IDFM:monomodalStopPlace:462398,2,266
IDFM:471878,IDFM:27670,2,360
IDFM:19851,IDFM:488289,2,101
IDFM:20697,IDFM:20594,2,351
IDFM:492827,IDFM:411703,2,350
IDFM:25458,IDFM:37646,2,378
IDFM:22199,IDFM:28559,2,202
IDFM:14014,IDFM:13982,2,287
IDFM:19151,IDFM:40740,2,251
IDFM:10222,IDFM:10218,2,300
IDFM:13905,IDFM:13900,2,134
IDFM:2754,IDFM:31339,2,60
IDFM:20009,IDFM:monomodalStopPlace:44366,2,36
IDFM:33264,IDFM:33263,2,60
IDFM:38035,IDFM:21229,2,176
IDFM:30503,IDFM:30502,2,60
IDFM:493639,IDFM:488289,2,116
IDFM:419771,IDFM:40505,2,60
IDFM:10365,IDFM:10362,2,227
IDFM:3243,IDFM:3253,2,284
IDFM:13187,IDFM:495464,2,60
IDFM:470974,IDFM:25642,2,23
IDFM:17135,IDFM:422407,2,353
IDFM:483704,IDFM:23248,2,247
IDFM:34672,IDFM:411703,2,117
IDFM:17392,IDFM:494380,2,77
IDFM:428003,IDFM:39681,2,95
IDFM:22364,IDFM:37539,2,425
IDFM:21623,IDFM:21635,2,298
IDFM:15807,IDFM:15806,2,60
IDFM:26369,IDFM:7774,2,153
IDFM:22965,IDFM:22330,2,252
IDFM:491762,IDFM:463161,2,272
IDFM:4395,IDFM:21001,2,116
IDFM:20015,IDFM:20016,2,60
IDFM:6324,IDFM:477301,2,60
IDFM:7481,IDFM:7476,2,60
IDFM:8429,IDFM:26301,2,218
IDFM:8139,IDFM:39578,2,354
IDFM:495064,IDFM:495036,2,112
IDFM:413202,IDFM:monomodalStopPlace:473440,2,57
IDFM:35376,IDFM:17546,2,265
IDFM:23783,IDFM:8029,2,81
IDFM:21812,IDFM:3158,2,343
IDFM:8928,IDFM:9350,2,123
IDFM:32389,IDFM:32645,2,279
IDFM:2316,IDFM:413269,2,60
IDFM:37535,IDFM:490848,2,381
IDFM:18827,IDFM:28512,2,325
IDFM:413373,IDFM:426060,2,355
IDFM:9388,IDFM:37811,2,338
IDFM:22370,IDFM:26778,2,313
IDFM:29809,IDFM:415870,2,90
IDFM:39560,IDFM:39557,2,369
IDFM:9119,IDFM:39792,2,232
IDFM:9055,IDFM:9048,2,181
IDFM:22248,IDFM:460491,2,245
IDFM:423519,IDFM:38202,2,60
IDFM:37687,IDFM:19673,2,87
IDFM:23378,IDFM:25311,2,312
IDFM:34161,IDFM:23321,2,84
IDFM:491294,IDFM:420460,2,305
IDFM:30227,IDFM:16717,2,259
IDFM:27084,IDFM:39751,2,159
IDFM:37632,IDFM:22430,2,324
IDFM:34381,IDFM:427461,2,336
IDFM:422465,IDFM:422466,2,60
IDFM:470767,IDFM:471413,2,36
IDFM:34784,IDFM:34783,2,60
IDFM:420489,IDFM:5852,2,178
IDFM:20099,IDFM:26609,2,463
IDFM:3151,IDFM:monomodalStopPlace:486896,2,256
IDFM:9474,IDFM:9475,2,60
IDFM:483429,IDFM:493025,2,326
IDFM:492460,IDFM:19534,2,60
IDFM:24896,IDFM:25160,2,317
IDFM:422466,IDFM:21508,2,302
IDFM:35825,IDFM:24452,2,293
IDFM:22203,IDFM:37549,2,249
IDFM:490815,IDFM:24345,2,81
IDFM:19061,IDFM:16717,2,351
IDFM:462577,IDFM:486963,2,282
IDFM:4074,IDFM:4337,2,290
IDFM:24793,IDFM:25415,2,343
IDFM:28999,IDFM:8442,2,111
IDFM:33398,IDFM:490523,2,63
IDFM:493071,IDFM:monomodalStopPlace:462398,2,285
IDFM:36455,IDFM:11228,2,60
IDFM:27634,IDFM:29952,2,282
IDFM:29412,IDFM:463548,2,326
IDFM:484381,IDFM:monomodalStopPlace:43147,2,232
IDFM:14540,IDFM:25478,2,165
IDFM:7536,IDFM:7571,2,236
IDFM:462949,IDFM:36929,2,172
IDFM:monomodalStopPlace:473480,IDFM:7898,2,116
IDFM:416572,IDFM:monomodalStopPlace:473347,2,232
IDFM:490998,IDFM:491136,2,380
IDFM:39688,IDFM:39687,2,60
IDFM:38419,IDFM:485536,2,229
IDFM:2747,IDFM:472551,2,202
IDFM:471341,IDFM:21962,2,318
IDFM:14126,IDFM:14127,2,60
IDFM:38774,IDFM:5606,2,60
IDFM:491578,IDFM:34272,2,175
IDFM:423744,IDFM:422943,2,331
IDFM:4237,IDFM:4239,2,305
IDFM:25780,IDFM:34187,2,137
IDFM:12256,IDFM:415095,2,290
IDFM:36170,IDFM:24133,2,70
IDFM:420439,IDFM:420440,2,60
IDFM:480369,IDFM:492719,2,106
IDFM:478592,IDFM:35206,2,80
IDFM:40007,IDFM:463571,2,296
IDFM:9105,IDFM:472273,2,369
IDFM:413232,IDFM:488346,2,60
IDFM:21080,IDFM:425661,2,163
IDFM:4504,IDFM:4522,2,289
IDFM:485797,IDFM:11888,2,281
IDFM:495706,IDFM:25591,2,339
IDFM:492753,IDFM:41994,2,215
IDFM:41751,IDFM:30043,2,60
IDFM:463075,IDFM:463522,2,349
IDFM:6442,IDFM:6441,2,60
IDFM:42038,IDFM:494077,2,320
IDFM:39812,IDFM:28423,2,269
IDFM:463693,IDFM:426151,2,158
IDFM:22426,IDFM:420829,2,286
IDFM:25493,IDFM:22304,2,360
IDFM:21790,IDFM:28186,2,105
IDFM:40889,IDFM:monomodalStopPlace:43113,2,265
IDFM:8258,IDFM:22516,2,380
IDFM:14248,IDFM:14253,2,296
IDFM:417831,IDFM:23740,2,114
IDFM:27316,IDFM:22024,2,302
IDFM:33366,IDFM:12385,2,264
IDFM:40350,IDFM:40353,2,320
IDFM:462971,IDFM:21963,2,13
IDFM:426607,IDFM:7475,2,60
IDFM:491952,IDFM:415393,2,307
IDFM:26128,IDFM:26107,2,332
IDFM:13317,IDFM:13360,2,187
IDFM:12304,IDFM:37011,2,86
IDFM:492089,IDFM:3206,2,136
IDFM:462942,IDFM:463616,2,336
IDFM:15480,IDFM:15477,2,376
IDFM:39821,IDFM:21959,2,309
IDFM:26142,IDFM:24583,2,274
IDFM:494017,IDFM:494389,2,60
IDFM:42121,IDFM:494305,2,65
IDFM:463014,IDFM:12071,2,325
IDFM:20779,IDFM:20766,2,323
IDFM:492320,IDFM:22243,2,252
IDFM:2978,IDFM:2979,2,311
IDFM:36135,IDFM:492803,2,321
IDFM:5047,IDFM:5197,2,174
IDFM:22095,IDFM:22094,2,180
IDFM:monomodalStopPlace:58875,IDFM:421321,2,253
IDFM:20388,IDFM:20411,2,60
IDFM:27772,IDFM:27848,2,341
IDFM:423638,IDFM:39132,2,360
IDFM:22534,IDFM:8259,2,226
IDFM:13187,IDFM:411250,2,177
IDFM:413198,IDFM:24083,2,235
IDFM:3683,IDFM:11666,2,60
IDFM:491157,IDFM:8057,2,302
IDFM:8181,IDFM:12271,2,271
IDFM:monomodalStopPlace:58566,IDFM:471341,2,75
IDFM:22950,IDFM:41964,2,247
IDFM:27919,IDFM:27827,2,231
IDFM:420065,IDFM:28496,2,60
IDFM:29932,IDFM:37939,2,196
IDFM:23666,IDFM:23659,2,352
IDFM:24191,IDFM:24356,2,231
IDFM:33241,IDFM:33246,2,60
IDFM:25735,IDFM:25297,2,98
IDFM:3556,IDFM:4033,2,292
IDFM:427539,IDFM:22993,2,190
IDFM:37231,IDFM:41499,2,310
IDFM:8827,IDFM:18764,2,287
IDFM:23435,IDFM:24258,2,273
IDFM:monomodalStopPlace:473406,IDFM:471148,2,195
IDFM:492249,IDFM:472104,2,120
IDFM:33431,IDFM:33432,2,299
IDFM:422327,IDFM:monomodalStopPlace:473266,2,223
IDFM:11286,IDFM:11292,2,331
IDFM:23785,IDFM:25516,2,119
IDFM:12947,IDFM:26242,2,168
IDFM:19597,IDFM:19150,2,60
IDFM:16966,IDFM:16965,2,60
IDFM:415108,IDFM:26814,2,160
IDFM:27468,IDFM:22776,2,79
IDFM:27719,IDFM:7880,2,76
IDFM:21841,IDFM:monomodalStopPlace:474069,2,201
IDFM:27217,IDFM:479696,2,362
IDFM:30015,IDFM:420601,2,227
IDFM:38008,IDFM:14619,2,349
IDFM:23065,IDFM:22472,2,228
IDFM:16522,IDFM:16516,2,350
IDFM:18867,IDFM:19038,2,380
IDFM:463484,IDFM:463485,2,60
IDFM:21982,IDFM:8443,2,279
IDFM:29940,IDFM:37934,2,255
IDFM:21954,IDFM:22796,2,346
IDFM:38415,IDFM:2279,2,137
IDFM:461861,IDFM:483558,2,390
IDFM:12942,IDFM:37843,2,181
IDFM:427874,IDFM:463073,2,255
IDFM:39393,IDFM:421409,2,60
IDFM:22032,IDFM:472142,2,303
IDFM:40885,IDFM:22232,2,194
IDFM:monomodalStopPlace:473558,IDFM:7686,2,37
IDFM:36493,IDFM:492991,2,198
IDFM:20117,IDFM:3873,2,272
IDFM:420637,IDFM:471153,2,60
IDFM:37517,IDFM:2307,2,363
IDFM:40722,IDFM:19387,2,298
IDFM:31284,IDFM:31328,2,222
IDFM:491225,IDFM:493840,2,470
IDFM:5041,IDFM:11269,2,167
IDFM:8441,IDFM:463268,2,367
IDFM:426687,IDFM:26875,2,245
IDFM:23178,IDFM:42003,2,60
IDFM:478660,IDFM:478656,2,11
IDFM:36817,IDFM:36863,2,320
IDFM:27579,IDFM:12373,2,343
IDFM:39709,IDFM:41806,2,177
IDFM:13721,IDFM:13725,2,215
IDFM:24545,IDFM:40413,2,221
IDFM:11260,IDFM:11259,2,282
IDFM:36925,IDFM:25748,2,328
IDFM:422945,IDFM:22312,2,337
IDFM:2583,IDFM:2584,2,60
IDFM:463031,IDFM:22394,2,11
IDFM:30047,IDFM:470851,2,363
IDFM:26452,IDFM:493526,2,248
IDFM:19704,IDFM:22733,2,60
IDFM:471064,IDFM:472142,2,17
IDFM:480764,IDFM:30011,2,60
IDFM:16215,IDFM:monomodalStopPlace:473520,2,63
IDFM:27032,IDFM:27043,2,60
IDFM:426940,IDFM:24978,2,306
IDFM:24909,IDFM:24913,2,146
IDFM:24690,IDFM:42020,2,234
IDFM:22860,IDFM:37199,2,60
IDFM:425759,IDFM:7992,2,349
IDFM:22972,IDFM:37831,2,355
IDFM:422951,IDFM:monomodalStopPlace:47588,2,220
IDFM:37557,IDFM:472718,2,184
IDFM:39396,IDFM:monomodalStopPlace:470195,2,302
IDFM:33127,IDFM:33446,2,146
IDFM:482746,IDFM:27300,2,346
IDFM:35582,IDFM:35580,2,324
IDFM:30775,IDFM:30449,2,365
IDFM:5604,IDFM:24930,2,144
IDFM:14277,IDFM:14275,2,256
IDFM:9567,IDFM:monomodalStopPlace:473162,2,275
IDFM:23061,IDFM:490499,2,65
IDFM:8852,IDFM:5330,2,337
IDFM:6539,IDFM:477934,2,293
IDFM:37733,IDFM:479699,2,334
IDFM:490637,IDFM:19023,2,113
IDFM:27973,IDFM:27616,2,242
IDFM:26619,IDFM:22643,2,315
IDFM:493349,IDFM:8012,2,60
IDFM:40353,IDFM:40355,2,95
IDFM:19026,IDFM:427118,2,273
IDFM:39017,IDFM:480752,2,255
IDFM:26300,IDFM:463198,2,340
IDFM:413301,IDFM:413302,2,60
IDFM:18797,IDFM:25207,2,60
IDFM:420673,IDFM:417795,2,399
IDFM:5256,IDFM:monomodalStopPlace:473092,2,4
IDFM:32464,IDFM:484095,2,60
IDFM:480330,IDFM:40394,2,280
IDFM:424882,IDFM:39046,2,349
IDFM:13236,IDFM:18735,2,75
IDFM:24426,IDFM:463200,2,199
IDFM:9460,IDFM:478730,2,333
IDFM:37282,IDFM:7797,2,97
IDFM:22641,IDFM:26366,2,308
IDFM:480837,IDFM:477940,2,60
IDFM:477080,IDFM:472407,2,206
IDFM:492359,IDFM:8632,2,211
IDFM:30954,IDFM:30836,2,278
IDFM:25777,IDFM:25308,2,181
IDFM:487004,IDFM:37649,2,277
IDFM:35981,IDFM:492595,2,332
IDFM:427349,IDFM:462951,2,249
IDFM:14454,IDFM:14250,2,281
IDFM:16104,IDFM:16105,2,68
IDFM:39292,IDFM:21235,2,93
IDFM:425098,IDFM:34048,2,60
IDFM:422634,IDFM:422707,2,698
IDFM:423638,IDFM:39131,2,343
IDFM:27040,IDFM:27034,2,206
IDFM:8977,IDFM:monomodalStopPlace:47897,2,299
IDFM:488356,IDFM:24828,2,216
IDFM:5233,IDFM:5086,2,309
IDFM:463007,IDFM:29002,2,240
IDFM:492248,IDFM:30787,2,180
IDFM:14314,IDFM:25607,2,241
IDFM:33830,IDFM:33831,2,60
IDFM:493397,IDFM:34632,2,377
IDFM:463815,IDFM:463147,2,214
IDFM:41978,IDFM:2340,2,79
IDFM:420399,IDFM:491897,2,120
IDFM:22216,IDFM:28718,2,225
IDFM:19618,IDFM:15105,2,235
IDFM:21902,IDFM:23668,2,289
IDFM:2662,IDFM:21623,2,60
